rating_id,member_id,film_id,rated_at,engagement,promote
R00711111,1470,3562,2000-11-22 17:56:34,0.216405,0
R00711112,1113,180,2000-11-22 17:56:41,0.812101,1
R00711113,1113,3868,2000-11-22 17:56:55,0.850933,1
R00711114,1114,361,2000-11-22 17:56:55,0.446325,0
R00711115,1114,471,2000-11-22 17:56:55,0.560021,0
R00711116,1114,1183,2000-11-22 17:56:55,0.599288,0
R00711117,1119,590,2000-11-22 17:56:57,0.779465,1
R00711118,1119,2065,2000-11-22 17:56:57,0.816483,1
R00711119,1119,3108,2000-11-22 17:56:57,0.830795,1
R00711120,1119,3871,2000-11-22 17:56:57,0.882901,1
R00711121,1113,1500,2000-11-22 17:57:10,0.876735,1
R00711122,1114,539,2000-11-22 17:57:19,0.645737,1
R00711123,1114,3512,2000-11-22 17:57:19,0.648801,1
R00711124,1113,1073,2000-11-22 17:57:23,0.799498,1
R00711125,1114,497,2000-11-22 17:57:43,0.699036,1
R00711126,1114,915,2000-11-22 17:57:43,0.707846,1
R00711127,1114,2671,2000-11-22 17:57:43,0.572271,0
R00711128,1113,3253,2000-11-22 17:57:47,0.846269,1
R00711129,1119,2313,2000-11-22 17:57:49,0.911953,1
R00711130,1119,3448,2000-11-22 17:57:49,0.870281,1
R00711131,1119,3654,2000-11-22 17:57:49,0.855321,1
R00711132,1113,2000,2000-11-22 17:58:05,0.864007,1
R00711133,1113,3104,2000-11-22 17:58:05,0.825989,1
R00711134,1113,3175,2000-11-22 17:58:05,0.818462,1
R00711135,1119,1271,2000-11-22 17:58:07,0.889348,1
R00711136,1119,1680,2000-11-22 17:58:07,0.882468,1
R00711137,1114,1101,2000-11-22 17:58:14,0.519005,0
R00711138,1114,2065,2000-11-22 17:58:14,0.570153,0
R00711139,1114,2145,2000-11-22 17:58:14,0.459146,0
R00711140,1114,3244,2000-11-22 17:58:14,0.639443,1
R00711141,1113,21,2000-11-22 17:58:22,0.795127,1
R00711142,1113,39,2000-11-22 17:58:22,0.86849,1
R00711143,1119,1829,2000-11-22 17:58:22,0.720506,1
R00711144,1119,1183,2000-11-22 17:58:44,0.864266,1
R00711145,1119,1721,2000-11-22 17:58:44,0.848193,1
R00711146,1114,339,2000-11-22 17:58:46,0.50029,0
R00711147,1114,362,2000-11-22 17:58:46,0.422368,0
R00711148,1114,1888,2000-11-22 17:58:46,0.299512,0
R00711149,1114,2506,2000-11-22 17:58:46,0.500902,0
R00711150,1113,3307,2000-11-22 17:59:05,0.954612,1
R00711151,1119,345,2000-11-22 17:59:18,0.887858,1
R00711152,1114,7,2000-11-22 17:59:28,0.499969,0
R00711153,1114,708,2000-11-22 17:59:28,0.499893,0
R00711154,1114,1569,2000-11-22 17:59:28,0.494862,0
R00711155,1119,262,2000-11-22 17:59:32,0.746931,1
R00711156,1113,1883,2000-11-22 17:59:37,0.793154,1
R00711157,1113,2770,2000-11-22 17:59:37,0.732495,1
R00711158,1119,3105,2000-11-22 17:59:45,0.875514,1
R00711159,1113,1297,2000-11-22 17:59:56,0.866117,1
R00711160,1113,2502,2000-11-22 17:59:56,0.884361,1
R00711161,1114,380,2000-11-22 18:00:02,0.507752,0
R00711162,1114,802,2000-11-22 18:00:02,0.572084,0
R00711163,1114,3259,2000-11-22 18:00:02,0.499423,0
R00711164,1119,2609,2000-11-22 18:00:17,0.930019,1
R00711165,1114,46,2000-11-22 18:00:27,0.410732,0
R00711166,1114,468,2000-11-22 18:00:27,0.433681,0
R00711167,1114,2340,2000-11-22 18:00:27,0.475753,0
R00711168,1113,356,2000-11-22 18:00:47,0.941811,1
R00711169,1119,2112,2000-11-22 18:01:06,0.731902,1
R00711170,1114,1380,2000-11-22 18:01:13,0.617876,0
R00711171,1114,1629,2000-11-22 18:01:13,0.350806,0
R00711172,1113,1194,2000-11-22 18:01:31,0.808006,1
R00711173,1113,3809,2000-11-22 18:01:31,0.803553,1
R00711174,1119,261,2000-11-22 18:01:34,0.855312,1
R00711175,1114,1801,2000-11-22 18:01:37,0.266653,0
R00711176,1114,2496,2000-11-22 18:01:37,0.492672,0
R00711177,1114,3614,2000-11-22 18:01:37,0.412082,0
R00711178,1113,2011,2000-11-22 18:01:47,0.780478,1
R00711179,1119,3038,2000-11-22 18:01:50,0.936847,1
R00711180,1113,1405,2000-11-22 18:02:06,0.583156,0
R00711181,1113,2001,2000-11-22 18:02:06,0.784389,1
R00711182,1114,140,2000-11-22 18:02:06,0.430427,0
R00711183,1114,605,2000-11-22 18:02:06,0.457456,0
R00711184,1114,907,2000-11-22 18:02:06,0.718025,1
R00711185,1114,2168,2000-11-22 18:02:06,0.390088,0
R00711186,1119,1678,2000-11-22 18:02:20,0.8756,1
R00711187,1114,270,2000-11-22 18:02:28,0.4086,0
R00711188,1114,2405,2000-11-22 18:02:28,0.311438,0
R00711189,1119,2929,2000-11-22 18:02:43,0.829663,1
R00711190,1119,3296,2000-11-22 18:02:43,0.870241,1
R00711191,1119,1124,2000-11-22 18:03:09,0.867698,1
R00711192,1113,387,2000-11-22 18:03:10,0.503863,0
R00711193,1113,2302,2000-11-22 18:03:10,0.893068,1
R00711194,1119,2420,2000-11-22 18:03:46,0.787794,1
R00711195,1113,708,2000-11-22 18:04:06,0.788594,1
R00711196,1113,1425,2000-11-22 18:04:06,0.709043,1
R00711197,1114,618,2000-11-22 18:04:28,0.2207,0
R00711198,1114,899,2000-11-22 18:04:28,0.815372,1
R00711199,1119,365,2000-11-22 18:04:30,0.736644,1
R00711200,1113,2470,2000-11-22 18:04:43,0.644761,1
R00711201,1119,2431,2000-11-22 18:04:49,0.730102,1
R00711202,1114,1226,2000-11-22 18:04:53,0.756189,1
R00711203,1114,3536,2000-11-22 18:04:53,0.686675,1
R00711204,1113,2539,2000-11-22 18:05:10,0.727707,1
R00711205,2414,1961,2000-11-22 18:05:20,0.903255,1
R00711206,1114,914,2000-11-22 18:05:22,0.782968,1
R00711207,1114,920,2000-11-22 18:05:22,0.751589,1
R00711208,1114,1277,2000-11-22 18:05:22,0.598901,0
R00711209,1113,380,2000-11-22 18:05:35,0.719898,1
R00711210,1114,902,2000-11-22 18:05:48,0.723792,1
R00711211,1114,1296,2000-11-22 18:05:48,0.743127,1
R00711212,1114,1947,2000-11-22 18:05:48,0.79254,1
R00711213,1113,344,2000-11-22 18:06:06,0.653524,1
R00711214,1113,410,2000-11-22 18:06:06,0.545446,0
R00711215,1113,2195,2000-11-22 18:06:06,0.618372,0
R00711216,1114,838,2000-11-22 18:06:16,0.725368,1
R00711217,1114,1959,2000-11-22 18:06:16,0.584884,0
R00711218,1114,534,2000-11-22 18:06:39,0.681817,1
R00711219,1114,597,2000-11-22 18:06:39,0.652359,1
R00711220,1114,2081,2000-11-22 18:06:39,0.714742,1
R00711221,1113,2012,2000-11-22 18:06:41,0.615573,0
R00711222,1113,2572,2000-11-22 18:06:41,0.706872,1
R00711223,1113,3525,2000-11-22 18:06:41,0.633771,1
R00711224,1119,982,2000-11-22 18:06:41,0.872875,1
R00711225,1119,1959,2000-11-22 18:06:41,0.849941,1
R00711226,1119,1958,2000-11-22 18:07:05,0.812946,1
R00711227,2414,1247,2000-11-22 18:07:06,0.928474,1
R00711228,1114,222,2000-11-22 18:07:08,0.576504,0
R00711229,1114,2424,2000-11-22 18:07:08,0.54476,0
R00711230,1114,3358,2000-11-22 18:07:08,0.668907,1
R00711231,1113,1377,2000-11-22 18:07:11,0.341993,0
R00711232,1114,933,2000-11-22 18:07:36,0.805569,1
R00711233,1113,1911,2000-11-22 18:07:42,0.45038,0
R00711234,1119,1727,2000-11-22 18:07:43,0.716303,1
R00711235,1112,7,2000-11-22 18:07:54,0.405966,0
R00711236,1112,497,2000-11-22 18:07:54,0.637892,1
R00711237,1112,3101,2000-11-22 18:07:54,0.528552,0
R00711238,1112,3526,2000-11-22 18:07:54,0.560223,0
R00711239,1113,70,2000-11-22 18:08:01,0.4277,0
R00711240,1119,580,2000-11-22 18:08:02,0.748339,1
R00711241,1119,2374,2000-11-22 18:08:02,0.594824,0
R00711242,1112,1210,2000-11-22 18:08:14,0.808402,1
R00711243,1119,46,2000-11-22 18:08:18,0.705438,1
R00711244,1119,2059,2000-11-22 18:08:30,0.541538,0
R00711245,2414,2236,2000-11-22 18:08:36,0.778868,1
R00711246,1113,29,2000-11-22 18:08:38,0.78263,1
R00711247,1113,1196,2000-11-22 18:08:38,0.886632,1
R00711248,1113,2571,2000-11-22 18:08:38,0.881029,1
R00711249,1119,1586,2000-11-22 18:08:45,0.489459,0
R00711250,2414,1090,2000-11-22 18:08:56,0.913358,1
R00711251,1113,32,2000-11-22 18:09:07,0.746452,1
R00711252,1113,589,2000-11-22 18:09:07,0.83772,1
R00711253,1113,1199,2000-11-22 18:09:07,0.787987,1
R00711254,1113,1206,2000-11-22 18:09:07,0.809929,1
R00711255,1113,1270,2000-11-22 18:09:07,0.858723,1
R00711256,1119,2410,2000-11-22 18:09:23,0.405287,0
R00711257,5413,3300,2000-11-22 18:09:32,0.685975,1
R00711258,1113,1175,2000-11-22 18:09:36,0.83859,1
R00711259,1113,1210,2000-11-22 18:09:36,0.849042,1
R00711260,1113,2968,2000-11-22 18:09:54,0.735988,1
R00711261,1113,3793,2000-11-22 18:09:54,0.808321,1
R00711262,1119,2429,2000-11-22 18:09:59,0.346422,0
R00711263,1230,1258,2000-11-22 18:10:08,0.886048,1
R00711264,1230,1348,2000-11-22 18:10:08,0.861073,1
R00711265,1113,1748,2000-11-22 18:10:13,0.720155,1
R00711266,1113,2916,2000-11-22 18:10:13,0.749675,1
R00711267,1113,3033,2000-11-22 18:10:13,0.650613,1
R00711268,2414,2352,2000-11-22 18:10:13,0.828446,1
R00711269,1230,1407,2000-11-22 18:10:26,0.770148,1
R00711270,1113,1653,2000-11-22 18:10:28,0.73431,1
R00711271,1230,2288,2000-11-22 18:10:42,0.831857,1
R00711272,1230,3499,2000-11-22 18:10:42,0.837466,1
R00711273,1113,1527,2000-11-22 18:10:47,0.776507,1
R00711274,1113,1573,2000-11-22 18:10:47,0.682162,1
R00711275,1119,835,2000-11-22 18:10:52,0.683822,1
R00711276,1119,2942,2000-11-22 18:10:52,0.649226,1
R00711277,1230,1347,2000-11-22 18:10:58,0.769474,1
R00711278,1230,2003,2000-11-22 18:10:58,0.70037,1
R00711279,1230,2097,2000-11-22 18:10:58,0.76571,1
R00711280,1119,1027,2000-11-22 18:11:19,0.670476,1
R00711281,1113,1580,2000-11-22 18:11:20,0.842215,1
R00711282,1113,2985,2000-11-22 18:11:20,0.722834,1
R00711283,1119,2421,2000-11-22 18:11:32,0.272837,0
R00711284,1113,480,2000-11-22 18:11:34,0.857353,1
R00711285,1113,2628,2000-11-22 18:11:34,0.739337,1
R00711286,1230,919,2000-11-22 18:11:42,0.927876,1
R00711287,1230,2139,2000-11-22 18:11:42,0.86132,1
R00711288,1119,168,2000-11-22 18:11:52,0.401759,0
R00711289,1230,3397,2000-11-22 18:11:53,0.841285,1
R00711290,1230,2005,2000-11-22 18:12:09,0.741495,1
R00711291,1230,3398,2000-11-22 18:12:09,0.777005,1
R00711292,2176,1073,2000-11-22 18:12:16,0.866474,1
R00711293,1113,858,2000-11-22 18:12:20,0.965422,1
R00711294,1113,2019,2000-11-22 18:12:20,0.954466,1
R00711295,1113,2812,2000-11-22 18:12:20,0.712353,1
R00711296,1230,364,2000-11-22 18:12:23,0.885293,1
R00711297,1230,2137,2000-11-22 18:12:24,0.875474,1
R00711298,1113,2692,2000-11-22 18:12:34,0.932158,1
R00711299,2414,2355,2000-11-22 18:12:36,0.877535,1
R00711300,1230,2294,2000-11-22 18:12:37,0.770309,1
R00711301,1119,273,2000-11-22 18:12:40,0.542548,0
R00711302,1113,1912,2000-11-22 18:12:49,0.857374,1
R00711303,1230,1967,2000-11-22 18:13:22,0.794095,1
R00711304,1113,457,2000-11-22 18:13:23,0.940842,1
R00711305,1113,555,2000-11-22 18:13:23,0.88683,1
R00711306,1113,1291,2000-11-22 18:13:23,0.935058,1
R00711307,2176,593,2000-11-22 18:13:56,0.973546,1
R00711308,1113,163,2000-11-22 18:14:21,0.775859,1
R00711309,1113,592,2000-11-22 18:14:21,0.821686,1
R00711310,1113,2278,2000-11-22 18:14:21,0.808166,1
R00711311,1119,2392,2000-11-22 18:14:32,0.323147,0
R00711312,1113,493,2000-11-22 18:14:38,0.840381,1
R00711313,1113,2193,2000-11-22 18:14:38,0.801785,1
R00711314,1113,2763,2000-11-22 18:14:38,0.866561,1
R00711315,1113,733,2000-11-22 18:14:53,0.873239,1
R00711316,1113,3624,2000-11-22 18:14:54,0.875226,1
R00711317,1113,2167,2000-11-22 18:15:07,0.810444,1
R00711318,1113,2273,2000-11-22 18:15:07,0.825248,1
R00711319,1113,349,2000-11-22 18:15:22,0.887391,1
R00711320,1113,1825,2000-11-22 18:16:18,0.745214,1
R00711321,2176,1206,2000-11-22 18:16:37,0.922786,1
R00711322,2414,953,2000-11-22 18:17:02,0.921334,1
R00711323,2414,2314,2000-11-22 18:17:02,0.653582,1
R00711324,1230,1688,2000-11-22 18:17:16,0.800324,1
R00711325,1230,2161,2000-11-22 18:17:16,0.784349,1
R00711326,1113,50,2000-11-22 18:17:19,0.950362,1
R00711327,2414,2918,2000-11-22 18:17:52,0.889273,1
R00711328,1113,296,2000-11-22 18:18:05,0.93586,1
R00711329,2414,1258,2000-11-22 18:18:11,0.83672,1
R00711330,1113,318,2000-11-22 18:18:18,0.961362,1
R00711331,1113,1213,2000-11-22 18:18:18,0.934509,1
R00711332,2176,235,2000-11-22 18:18:25,0.852347,1
R00711333,1113,1089,2000-11-22 18:18:30,0.921679,1
R00711334,2414,1500,2000-11-22 18:18:33,0.806175,1
R00711335,1113,1225,2000-11-22 18:18:54,0.929615,1
R00711336,1113,111,2000-11-22 18:19:46,0.931816,1
R00711337,1113,608,2000-11-22 18:19:46,0.948757,1
R00711338,2414,733,2000-11-22 18:19:56,0.801131,1
R00711339,2176,2291,2000-11-22 18:19:58,0.865795,1
R00711340,1113,1136,2000-11-22 18:20:00,0.954886,1
R00711341,2414,1080,2000-11-22 18:20:35,0.865931,1
R00711342,2176,1464,2000-11-22 18:20:36,0.760632,1
R00711343,1230,586,2000-11-22 18:20:37,0.67564,1
R00711344,1230,2,2000-11-22 18:20:49,0.660916,1
R00711345,1113,2959,2000-11-22 18:21:02,0.912192,1
R00711346,2414,3088,2000-11-22 18:21:35,0.871541,1
R00711347,1113,2599,2000-11-22 18:22:00,0.916682,1
R00711348,1113,2289,2000-11-22 18:22:24,0.904186,1
R00711349,2414,2018,2000-11-22 18:22:31,0.852725,1
R00711350,1113,1625,2000-11-22 18:22:43,0.849019,1
R00711351,1113,1704,2000-11-22 18:22:43,0.92989,1
R00711352,1113,2762,2000-11-22 18:22:43,0.948589,1
R00711353,1182,3578,2000-11-22 18:23:05,0.8131,1
R00711354,1113,2918,2000-11-22 18:23:09,0.934884,1
R00711355,1182,1127,2000-11-22 18:23:24,0.597412,0
R00711356,2414,161,2000-11-22 18:23:28,0.837122,1
R00711357,1182,2683,2000-11-22 18:23:40,0.439565,0
R00711358,1182,2707,2000-11-22 18:23:40,0.580764,0
R00711359,1182,3004,2000-11-22 18:23:40,0.174986,0
R00711360,1182,3051,2000-11-22 18:23:40,0.330171,0
R00711361,1113,3328,2000-11-22 18:23:47,0.863346,1
R00711362,2414,2889,2000-11-22 18:23:49,0.712411,1
R00711363,1182,2694,2000-11-22 18:23:53,0.288435,0
R00711364,1182,2770,2000-11-22 18:23:53,0.337715,0
R00711365,1182,2433,2000-11-22 18:24:04,0.431183,0
R00711366,1182,2759,2000-11-22 18:24:14,0.396272,0
R00711367,2414,924,2000-11-22 18:24:24,0.922148,1
R00711368,2414,3034,2000-11-22 18:24:25,0.852221,1
R00711369,1182,233,2000-11-22 18:24:38,0.579343,0
R00711370,1182,2336,2000-11-22 18:24:38,0.753133,1
R00711371,1182,3175,2000-11-22 18:24:50,0.682888,1
R00711372,1182,2333,2000-11-22 18:25:09,0.633857,1
R00711373,1182,2716,2000-11-22 18:25:09,0.659816,1
R00711374,1182,2719,2000-11-22 18:25:09,0.168628,0
R00711375,1182,913,2000-11-22 18:25:34,0.861859,1
R00711376,1182,3623,2000-11-22 18:25:46,0.369242,0
R00711377,1182,968,2000-11-22 18:26:05,0.566793,0
R00711378,1182,2723,2000-11-22 18:26:05,0.265819,0
R00711379,1182,3606,2000-11-22 18:26:05,0.721855,1
R00711380,1182,24,2000-11-22 18:26:17,0.34093,0
R00711381,2414,1200,2000-11-22 18:26:43,0.909944,1
R00711382,2414,1214,2000-11-22 18:26:43,0.923813,1
R00711383,1182,2961,2000-11-22 18:26:59,0.183466,0
R00711384,1182,3081,2000-11-22 18:26:59,0.510142,0
R00711385,1182,2806,2000-11-22 18:27:13,0.152179,0
R00711386,1182,2907,2000-11-22 18:27:13,0.135292,0
R00711387,1182,2987,2000-11-22 18:27:29,0.549242,0
R00711388,1182,3793,2000-11-22 18:27:35,0.62173,1
R00711389,2414,592,2000-11-22 18:27:35,0.766413,1
R00711390,2414,1208,2000-11-22 18:27:36,0.937447,1
R00711391,2414,1215,2000-11-22 18:27:36,0.820976,1
R00711392,2414,3107,2000-11-22 18:27:36,0.69002,1
R00711393,2414,2710,2000-11-22 18:28:02,0.489472,0
R00711394,1182,34,2000-11-22 18:28:47,0.667946,1
R00711395,1182,1853,2000-11-22 18:28:47,0.134698,0
R00711396,2414,1250,2000-11-22 18:29:04,0.946992,1
R00711397,2414,1957,2000-11-22 18:29:04,0.842668,1
R00711398,2414,1036,2000-11-22 18:29:28,0.898986,1
R00711399,1182,1252,2000-11-22 18:30:07,0.820577,1
R00711400,1182,3730,2000-11-22 18:30:07,0.730755,1
R00711401,1182,3738,2000-11-22 18:30:07,0.427756,0
R00711402,1182,2303,2000-11-22 18:30:17,0.604229,0
R00711403,1182,1244,2000-11-22 18:30:25,0.616537,0
R00711404,1182,1136,2000-11-22 18:30:43,0.765421,1
R00711405,1182,1208,2000-11-22 18:30:43,0.782037,1
R00711406,1182,1234,2000-11-22 18:30:43,0.73462,1
R00711407,1182,3363,2000-11-22 18:30:43,0.633759,1
R00711408,1837,111,2000-11-22 18:30:44,0.825624,1
R00711409,1837,260,2000-11-22 18:30:44,0.845547,1
R00711410,1837,858,2000-11-22 18:30:44,0.837676,1
R00711411,1837,1136,2000-11-22 18:30:44,0.77845,1
R00711412,1837,1221,2000-11-22 18:30:44,0.777511,1
R00711413,1837,1252,2000-11-22 18:30:44,0.803393,1
R00711414,1837,3730,2000-11-22 18:30:44,0.79906,1
R00711415,2414,165,2000-11-22 18:30:45,0.730509,1
R00711416,2414,1097,2000-11-22 18:30:45,0.873142,1
R00711417,1182,1080,2000-11-22 18:31:03,0.669417,1
R00711418,1182,1955,2000-11-22 18:31:03,0.621274,1
R00711419,1182,2788,2000-11-22 18:31:03,0.707288,1
R00711420,1182,3471,2000-11-22 18:31:03,0.734478,1
R00711421,1837,1193,2000-11-22 18:31:14,0.896315,1
R00711422,1837,1206,2000-11-22 18:31:14,0.766067,1
R00711423,1837,1292,2000-11-22 18:31:14,0.659663,1
R00711424,1837,3470,2000-11-22 18:31:14,0.69879,1
R00711425,1182,2932,2000-11-22 18:31:27,0.691317,1
R00711426,1837,1387,2000-11-22 18:31:40,0.732558,1
R00711427,1837,1419,2000-11-22 18:31:40,0.752505,1
R00711428,1837,3362,2000-11-22 18:31:40,0.686051,1
R00711429,1837,3421,2000-11-22 18:31:40,0.727156,1
R00711430,1182,1078,2000-11-22 18:32:01,0.614182,0
R00711431,1182,3671,2000-11-22 18:32:01,0.736331,1
R00711432,1837,1263,2000-11-22 18:32:03,0.856126,1
R00711433,1837,2819,2000-11-22 18:32:03,0.806956,1
R00711434,1837,3201,2000-11-22 18:32:03,0.793223,1
R00711435,1837,3471,2000-11-22 18:32:03,0.838401,1
R00711436,1837,3551,2000-11-22 18:32:03,0.799014,1
R00711437,1182,3702,2000-11-22 18:32:14,0.603009,0
R00711438,1837,3741,2000-11-22 18:32:19,0.83307,1
R00711439,1182,3635,2000-11-22 18:32:38,0.559931,0
R00711440,1837,3363,2000-11-22 18:32:54,0.786329,1
R00711441,1182,2527,2000-11-22 18:32:56,0.480226,0
R00711442,1182,2640,2000-11-22 18:32:56,0.510021,0
R00711443,1182,2991,2000-11-22 18:32:56,0.550286,0
R00711444,1182,2657,2000-11-22 18:33:16,0.451485,0
R00711445,1182,2877,2000-11-22 18:33:16,0.367284,0
R00711446,1182,3639,2000-11-22 18:33:16,0.563228,0
R00711447,1837,1073,2000-11-22 18:33:22,0.691963,1
R00711448,1837,3503,2000-11-22 18:33:22,0.682197,1
R00711449,1837,3702,2000-11-22 18:33:22,0.638734,1
R00711450,1182,2520,2000-11-22 18:33:31,0.41369,0
R00711451,1837,1078,2000-11-22 18:33:45,0.681461,1
R00711452,1837,2730,2000-11-22 18:33:45,0.678115,1
R00711453,1182,1380,2000-11-22 18:33:47,0.516672,0
R00711454,2414,3174,2000-11-22 18:34:00,0.692737,1
R00711455,1837,1954,2000-11-22 18:34:16,0.755558,1
R00711456,1837,2137,2000-11-22 18:34:16,0.736244,1
R00711457,1837,2138,2000-11-22 18:34:16,0.723343,1
R00711458,1182,1388,2000-11-22 18:34:23,0.166035,0
R00711459,1182,3638,2000-11-22 18:34:23,0.344552,0
R00711460,2414,3271,2000-11-22 18:34:33,0.854891,1
R00711461,1182,1371,2000-11-22 18:34:46,0.304277,0
R00711462,1837,2109,2000-11-22 18:35:16,0.678491,1
R00711463,1837,2532,2000-11-22 18:35:16,0.328467,0
R00711464,1837,3074,2000-11-22 18:35:16,0.71564,1
R00711465,1182,32,2000-11-22 18:35:28,0.693748,1
R00711466,1182,1653,2000-11-22 18:35:28,0.570446,0
R00711467,1182,2916,2000-11-22 18:35:28,0.531325,0
R00711468,1837,3635,2000-11-22 18:35:40,0.607248,0
R00711469,1182,1356,2000-11-22 18:35:51,0.49501,0
R00711470,1182,1396,2000-11-22 18:35:51,0.591233,0
R00711471,1182,1527,2000-11-22 18:35:51,0.48158,0
R00711472,1182,1580,2000-11-22 18:35:51,0.544782,0
R00711473,1182,1748,2000-11-22 18:35:51,0.622366,1
R00711474,1182,1909,2000-11-22 18:35:51,0.485087,0
R00711475,1837,1125,2000-11-22 18:36:10,0.708967,1
R00711476,1837,1380,2000-11-22 18:36:10,0.643092,1
R00711477,1837,3639,2000-11-22 18:36:10,0.638939,1
R00711478,1182,329,2000-11-22 18:36:13,0.328229,0
R00711479,1182,788,2000-11-22 18:36:13,0.199917,0
R00711480,1182,1372,2000-11-22 18:36:13,0.360493,0
R00711481,1182,2046,2000-11-22 18:36:13,0.418953,0
R00711482,1182,2393,2000-11-22 18:36:13,0.32756,0
R00711483,1182,2628,2000-11-22 18:36:13,0.359749,0
R00711484,1182,2699,2000-11-22 18:36:13,0.187978,0
R00711485,2414,589,2000-11-22 18:36:27,0.904279,1
R00711486,2414,2907,2000-11-22 18:36:27,0.378997,0
R00711487,1837,2640,2000-11-22 18:36:40,0.585987,0
R00711488,1837,2991,2000-11-22 18:36:40,0.622482,1
R00711489,1837,3040,2000-11-22 18:36:40,0.485503,0
R00711490,1182,256,2000-11-22 18:36:41,0.143347,0
R00711491,1182,332,2000-11-22 18:36:41,0.160504,0
R00711492,1182,442,2000-11-22 18:36:41,0.178665,0
R00711493,1182,1676,2000-11-22 18:36:41,0.234394,0
R00711494,1182,1690,2000-11-22 18:36:41,0.177689,0
R00711495,1182,1876,2000-11-22 18:36:41,0.226689,0
R00711496,1182,2012,2000-11-22 18:36:41,0.233583,0
R00711497,1182,2094,2000-11-22 18:36:41,0.198115,0
R00711498,1182,316,2000-11-22 18:36:59,0.331115,0
R00711499,1182,748,2000-11-22 18:36:59,0.185591,0
R00711500,1182,1391,2000-11-22 18:36:59,0.157169,0
R00711501,1182,1544,2000-11-22 18:36:59,0.167292,0
R00711502,1182,2808,2000-11-22 18:36:59,0.08887,0
R00711503,1182,3156,2000-11-22 18:36:59,0.176244,0
R00711504,1837,2013,2000-11-22 18:36:59,0.559019,0
R00711505,1182,185,2000-11-22 18:37:23,0.204342,0
R00711506,1182,504,2000-11-22 18:37:23,0.141322,0
R00711507,1182,849,2000-11-22 18:37:23,0.075906,0
R00711508,1182,1320,2000-11-22 18:37:23,0.14391,0
R00711509,1182,2053,2000-11-22 18:37:23,0.085683,0
R00711510,1182,3269,2000-11-22 18:37:23,0.239854,0
R00711511,1837,2090,2000-11-22 18:37:28,0.636787,1
R00711512,1837,3283,2000-11-22 18:37:28,0.592511,0
R00711513,1182,379,2000-11-22 18:37:38,0.105473,0
R00711514,1182,1779,2000-11-22 18:37:38,0.116157,0
R00711515,1182,1831,2000-11-22 18:37:38,0.075145,0
R00711516,2414,1240,2000-11-22 18:37:47,0.917194,1
R00711517,2414,1923,2000-11-22 18:37:47,0.849953,1
R00711518,2414,2916,2000-11-22 18:37:47,0.801755,1
R00711519,1182,173,2000-11-22 18:37:59,0.050778,0
R00711520,1182,196,2000-11-22 18:37:59,0.126255,0
R00711521,1182,338,2000-11-22 18:37:59,0.181471,0
R00711522,1182,546,2000-11-22 18:37:59,0.029319,0
R00711523,1182,1590,2000-11-22 18:37:59,0.065888,0
R00711524,1182,2986,2000-11-22 18:37:59,0.05118,0
R00711525,1837,2528,2000-11-22 18:38:00,0.577439,0
R00711526,1837,3638,2000-11-22 18:38:00,0.449434,0
R00711527,1182,160,2000-11-22 18:38:15,0.039734,0
R00711528,1182,3802,2000-11-22 18:38:15,0.050706,0
R00711529,1182,519,2000-11-22 18:38:33,0.056883,0
R00711530,1837,2367,2000-11-22 18:38:37,0.273735,0
R00711531,1837,3032,2000-11-22 18:38:37,0.581363,0
R00711532,1837,3430,2000-11-22 18:38:37,0.528911,0
R00711533,1182,541,2000-11-22 18:38:58,0.780523,1
R00711534,1182,1097,2000-11-22 18:38:58,0.568087,0
R00711535,1182,1270,2000-11-22 18:38:58,0.535995,0
R00711536,1182,2455,2000-11-22 18:38:58,0.273565,0
R00711537,1182,1210,2000-11-22 18:39:16,0.519819,0
R00711538,1182,1374,2000-11-22 18:39:16,0.421989,0
R00711539,1182,1376,2000-11-22 18:39:16,0.309713,0
R00711540,1182,2985,2000-11-22 18:39:16,0.228689,0
R00711541,1837,2409,2000-11-22 18:39:17,0.414889,0
R00711542,1837,2524,2000-11-22 18:39:17,0.347612,0
R00711543,1837,2531,2000-11-22 18:39:17,0.320389,0
R00711544,1182,2011,2000-11-22 18:39:29,0.26581,0
R00711545,1837,716,2000-11-22 18:39:41,0.444348,0
R00711546,1182,1375,2000-11-22 18:39:48,0.221342,0
R00711547,1182,2054,2000-11-22 18:39:48,0.135429,0
R00711548,1182,2311,2000-11-22 18:39:48,0.374056,0
R00711549,1837,1388,2000-11-22 18:40:02,0.198522,0
R00711550,1837,2034,2000-11-22 18:40:02,0.253514,0
R00711551,1182,1373,2000-11-22 18:40:06,0.104696,0
R00711552,1182,3033,2000-11-22 18:40:06,0.26161,0
R00711553,1837,1998,2000-11-22 18:40:34,0.183094,0
R00711554,1837,1574,2000-11-22 18:41:26,0.461528,0
R00711555,1111,1569,2000-11-22 18:42:33,0.394115,0
R00711556,1837,3889,2000-11-22 18:43:26,0.212048,0
R00711557,2414,3421,2000-11-22 18:43:29,0.873524,1
R00711558,2414,471,2000-11-22 18:43:49,0.742386,1
R00711559,1111,110,2000-11-22 18:43:52,0.767497,1
R00711560,1111,531,2000-11-22 18:43:52,0.49405,0
R00711561,1111,736,2000-11-22 18:43:52,0.269718,0
R00711562,2414,1916,2000-11-22 18:44:12,0.728854,1
R00711563,2414,2011,2000-11-22 18:44:12,0.635905,1
R00711564,1111,1014,2000-11-22 18:44:23,0.346719,0
