line_id,order_id,sku,placed_at,risk_score,hold
L00486407,535961,22585,2010-11-29 12:36:00,0.007687,0
L00486408,535961,21328,2010-11-29 12:36:00,0.004366,0
L00486409,535961,22375,2010-11-29 12:36:00,0.00747,0
L00486410,535961,22551,2010-11-29 12:36:00,0.006153,0
L00486411,535961,21900,2010-11-29 12:36:00,0.004368,0
L00486412,535961,79144B,2010-11-29 12:36:00,0.005612,0
L00486413,535961,20668,2010-11-29 12:36:00,0.004178,0
L00486414,535961,82600,2010-11-29 12:36:00,0.006048,0
L00486415,535961,20666,2010-11-29 12:36:00,0.005518,0
L00486416,535961,22077,2010-11-29 12:36:00,0.00794,0
L00486417,535961,85071C,2010-11-29 12:36:00,0.006377,0
L00486418,535961,22523,2010-11-29 12:36:00,0.006374,0
L00486419,535961,79403,2010-11-29 12:36:00,0.006292,0
L00486420,535961,21622,2010-11-29 12:36:00,0.005859,0
L00486421,535961,20754,2010-11-29 12:36:00,0.00621,0
L00486422,535961,22522,2010-11-29 12:36:00,0.006453,0
L00486423,535961,15056BL,2010-11-29 12:36:00,0.006758,0
L00486424,535961,17107D,2010-11-29 12:36:00,0.005526,0
L00486425,535961,22520,2010-11-29 12:36:00,0.00762,0
L00486426,535961,22521,2010-11-29 12:36:00,0.007567,0
L00486427,535961,22386,2010-11-29 12:36:00,0.012132,0
L00486428,535961,85099B,2010-11-29 12:36:00,0.011875,0
L00486429,535961,22411,2010-11-29 12:36:00,0.008865,0
L00486430,535961,M,2010-11-29 12:36:00,0.00662,0
L00486431,535961,22614,2010-11-29 12:36:00,0.004875,0
L00486432,535961,21559,2010-11-29 12:36:00,0.01619,0
L00486433,535961,21558,2010-11-29 12:36:00,0.006507,0
L00486434,535961,22663,2010-11-29 12:36:00,0.004892,0
L00486435,535961,21584,2010-11-29 12:36:00,0.004443,0
L00486436,535961,22900,2010-11-29 12:36:00,0.005313,0
L00486437,535961,21902,2010-11-29 12:36:00,0.004371,0
L00486438,535961,21901,2010-11-29 12:36:00,0.004287,0
L00486439,535961,21900,2010-11-29 12:36:00,0.004402,0
L00486440,535961,84879,2010-11-29 12:36:00,0.006894,0
L00486441,535961,22652,2010-11-29 12:36:00,0.011803,0
L00486442,535961,22557,2010-11-29 12:36:00,0.009899,0
L00486443,535961,17107D,2010-11-29 12:36:00,0.005526,0
L00486444,535961,47566,2010-11-29 12:36:00,0.007077,0
L00486445,535961,82582,2010-11-29 12:36:00,0.010973,0
L00486446,535961,21622,2010-11-29 12:36:00,0.005859,0
L00486447,535961,22371,2010-11-29 12:36:00,0.004324,0
L00486448,535961,22412,2010-11-29 12:36:00,0.004404,0
L00486449,535961,22467,2010-11-29 12:36:00,0.070249,0
L00486450,535961,21982,2010-11-29 12:36:00,0.004296,0
L00486451,535961,20668,2010-11-29 12:36:00,0.004178,0
L00486452,535961,22197,2010-11-29 12:36:00,0.010496,0
L00486453,535961,22911,2010-11-29 12:36:00,0.021488,0
L00486454,535961,51020A,2010-11-29 12:36:00,0.006069,0
L00486455,535961,22571,2010-11-29 12:36:00,0.008056,0
L00486456,535961,21901,2010-11-29 12:36:00,0.004254,0
L00486457,535961,21786,2010-11-29 12:36:00,0.005498,0
L00486458,535961,22572,2010-11-29 12:36:00,0.005166,0
L00486459,535961,22573,2010-11-29 12:36:00,0.005024,0
L00486460,535961,22574,2010-11-29 12:36:00,0.00507,0
L00486461,535961,22576,2010-11-29 12:36:00,0.005224,0
L00486462,535961,22571,2010-11-29 12:36:00,0.008083,0
L00486463,535961,22865,2010-11-29 12:36:00,0.008673,0
L00486464,535961,20751,2010-11-29 12:36:00,0.004461,0
L00486503,535966,22961,2010-11-29 12:43:00,0.70291,1
L00486542,535974,84978,2010-11-29 12:49:00,0.008958,0
L00486543,535974,22595,2010-11-29 12:49:00,0.006515,0
L00486544,535974,21533,2010-11-29 12:49:00,0.01023,0
L00486545,535974,22778,2010-11-29 12:49:00,0.017975,0
L00486546,535974,22119,2010-11-29 12:49:00,0.005345,0
L00486547,535974,21814,2010-11-29 12:49:00,0.007253,0
L00486548,535974,22778,2010-11-29 12:49:00,0.017595,0
L00486549,535974,22862,2010-11-29 12:49:00,0.006572,0
L00486550,535974,21361,2010-11-29 12:49:00,0.012653,0
L00486551,535974,82494L,2010-11-29 12:49:00,0.0102,0
L00486552,535974,82482,2010-11-29 12:49:00,0.011262,0
L00486553,535974,21364,2010-11-29 12:49:00,0.005491,0
L00486554,535974,22470,2010-11-29 12:49:00,0.012842,0
L00486555,535974,22465,2010-11-29 12:49:00,0.024819,0
L00486556,535974,22340,2010-11-29 12:49:00,0.007349,0
L00486557,535974,22158,2010-11-29 12:49:00,0.01271,0
L00486558,535974,85061W,2010-11-29 12:49:00,0.007928,0
L00486559,535974,22119,2010-11-29 12:49:00,0.005553,0
L00486560,535974,21381,2010-11-29 12:49:00,0.00527,0
L00486561,535974,85061W,2010-11-29 12:49:00,0.008002,0
L00486562,535974,22161,2010-11-29 12:49:00,0.005946,0
L00486563,535974,48194,2010-11-29 12:49:00,0.005988,0
L00486564,535974,20728,2010-11-29 12:49:00,0.011383,0
L00486565,535974,22953,2010-11-29 12:49:00,0.008946,0
L00486566,535974,22158,2010-11-29 12:49:00,0.012308,0
L00486567,535974,21380,2010-11-29 12:49:00,0.006212,0
L00486568,535974,21380,2010-11-29 12:49:00,0.006313,0
L00486569,535974,22185,2010-11-29 12:49:00,0.006871,0
L00486570,535974,22457,2010-11-29 12:49:00,0.015101,0
L00486571,535974,22119,2010-11-29 12:49:00,0.005345,0
L00486572,535974,84832,2010-11-29 12:49:00,0.005503,0
L00486573,535974,84836,2010-11-29 12:49:00,0.006603,0
L00486574,535974,20975,2010-11-29 12:49:00,0.00576,0
L00486575,535974,20973,2010-11-29 12:49:00,0.006919,0
L00486576,535974,85131A,2010-11-29 12:49:00,0.00615,0
L00486577,535974,22162,2010-11-29 12:49:00,0.006248,0
L00486578,535974,22157,2010-11-29 12:49:00,0.006027,0
L00486579,535974,22130,2010-11-29 12:49:00,0.00824,0
L00486623,535980,21870,2010-11-29 13:09:00,0.015566,0
L00486624,535980,22217,2010-11-29 13:09:00,0.007442,0
L00486625,535980,21844,2010-11-29 13:09:00,0.024083,0
L00486630,535980,22952,2010-11-29 13:09:00,0.011241,0
L00486633,535980,72818,2010-11-29 13:09:00,0.00873,0
L00486634,535980,22187,2010-11-29 13:09:00,0.015429,0
L00486635,535980,22592,2010-11-29 13:09:00,0.021614,0
L00486636,535980,20956,2010-11-29 13:09:00,0.007778,0
L00486638,535980,22646,2010-11-29 13:09:00,0.027814,0
L00486640,535980,82483,2010-11-29 13:09:00,0.079719,0
L00486648,535980,22112,2010-11-29 13:09:00,0.013233,0
L00486649,535980,22464,2010-11-29 13:09:00,0.049534,0
L00486650,535980,22178,2010-11-29 13:09:00,0.020045,0
L00486651,535980,84970S,2010-11-29 13:09:00,0.007925,0
L00486652,535980,22142,2010-11-29 13:09:00,0.008347,0
L00486653,535980,85232D,2010-11-29 13:09:00,0.019387,0
L00486654,535980,82482,2010-11-29 13:09:00,0.014539,0
L00486665,535984,71477,2010-11-29 13:17:00,0.047921,0
L00486666,535984,22926,2010-11-29 13:17:00,0.013068,0
L00486667,535984,22866,2010-11-29 13:17:00,0.015866,0
L00486668,535984,22845,2010-11-29 13:17:00,0.0104,0
L00486669,535984,22844,2010-11-29 13:17:00,0.021431,0
L00486670,535984,22837,2010-11-29 13:17:00,0.011064,0
L00486671,535984,84832,2010-11-29 13:17:00,0.007678,0
L00486672,535984,21730,2010-11-29 13:17:00,0.021692,0
L00486673,535984,22112,2010-11-29 13:17:00,0.015785,0
L00486674,535984,21485,2010-11-29 13:17:00,0.01293,0
L00486675,535984,22585,2010-11-29 13:17:00,0.014036,0
L00486676,535984,85123A,2010-11-29 13:17:00,0.050188,0
L00486677,535984,22113,2010-11-29 13:17:00,0.010817,0
L00486679,535987,22139,2010-11-29 13:20:00,0.078975,0
L00486830,535995,85114B,2010-11-29 13:50:00,0.005947,0
L00486831,535995,84559A,2010-11-29 13:50:00,0.006325,0
L00486832,535995,22197,2010-11-29 13:50:00,0.013855,0
L00486833,535995,84558A,2010-11-29 13:50:00,0.010112,0
L00486834,535995,22568,2010-11-29 13:50:00,0.00692,0
L00486835,535995,22191,2010-11-29 13:50:00,0.007126,0
L00486836,535995,22296,2010-11-29 13:50:00,0.007413,0
L00486837,535995,85061W,2010-11-29 13:50:00,0.008321,0
L00486838,535995,22575,2010-11-29 13:50:00,0.013116,0
L00486839,535995,22839,2010-11-29 13:50:00,0.031309,0
L00486840,535995,82551,2010-11-29 13:50:00,0.005497,0
L00486841,535995,20773,2010-11-29 13:50:00,0.006463,0
L00486842,535995,20775,2010-11-29 13:50:00,0.00752,0
L00486843,535995,22570,2010-11-29 13:50:00,0.008508,0
L00486844,535995,22536,2010-11-29 13:50:00,0.013376,0
L00486845,535995,21916,2010-11-29 13:50:00,0.007606,0
L00486846,535995,22469,2010-11-29 13:50:00,0.014773,0
L00486847,535995,20774,2010-11-29 13:50:00,0.00688,0
L00486848,535995,21165,2010-11-29 13:50:00,0.010009,0
L00486849,535995,82582,2010-11-29 13:50:00,0.014731,0
L00486850,535995,22470,2010-11-29 13:50:00,0.014545,0
L00486851,535995,22189,2010-11-29 13:50:00,0.008194,0
L00486852,535995,21326,2010-11-29 13:50:00,0.008719,0
L00486853,535995,22082,2010-11-29 13:50:00,0.006142,0
L00486854,535995,47594B,2010-11-29 13:50:00,0.046179,0
L00486855,535995,22546,2010-11-29 13:50:00,0.006742,0
L00486856,535995,82583,2010-11-29 13:50:00,0.007582,0
L00486964,536000,21472,2010-11-29 14:13:00,0.018721,0
L00486965,536000,21112,2010-11-29 14:13:00,0.020272,0
L00486966,536000,22478,2010-11-29 14:13:00,0.027728,0
L00486967,536000,22136,2010-11-29 14:13:00,0.036612,0
L00486968,536000,85232B,2010-11-29 14:13:00,0.034,0
L00486969,536000,22065,2010-11-29 14:13:00,0.035478,0
L00486970,536000,37446,2010-11-29 14:13:00,0.044187,0
L00486971,536000,21042,2010-11-29 14:13:00,0.04105,0
L00486972,536000,21724,2010-11-29 14:13:00,0.021604,0
L00486973,536000,22472,2010-11-29 14:13:00,0.092553,1
L00486974,536000,21484,2010-11-29 14:13:00,0.030252,0
L00486975,536000,90214C,2010-11-29 14:13:00,0.025534,0
L00486976,536000,21719,2010-11-29 14:13:00,0.02217,0
L00486977,536000,21524,2010-11-29 14:13:00,0.018591,0
L00486978,536000,21210,2010-11-29 14:13:00,0.027606,0
L00486979,536000,21211,2010-11-29 14:13:00,0.020679,0
L00486980,536000,22479,2010-11-29 14:13:00,0.021625,0
L00486981,536000,22426,2010-11-29 14:13:00,0.042049,0
L00486982,536000,21080,2010-11-29 14:13:00,0.033543,0
L00486983,536000,22544,2010-11-29 14:13:00,0.030859,0
L00486984,536000,21790,2010-11-29 14:13:00,0.035108,0
L00486985,536000,21039,2010-11-29 14:13:00,0.03012,0
L00486986,536000,90214A,2010-11-29 14:13:00,0.023713,0
L00486987,536000,22178,2010-11-29 14:13:00,0.05495,0
L00486988,536000,85040B,2010-11-29 14:13:00,0.046289,0
L00486989,536000,21935,2010-11-29 14:13:00,0.022452,0
L00486990,536000,22411,2010-11-29 14:13:00,0.039032,0
L00486991,536000,20725,2010-11-29 14:13:00,0.066592,0
L00486992,536000,22538,2010-11-29 14:13:00,0.027443,0
L00486993,536000,22518,2010-11-29 14:13:00,0.020985,0
L00486994,536000,22545,2010-11-29 14:13:00,0.036959,0
L00486995,536000,22546,2010-11-29 14:13:00,0.023012,0
L00486996,536000,22539,2010-11-29 14:13:00,0.023212,0
L00486997,536000,37461,2010-11-29 14:13:00,0.021418,0
L00486998,536000,21916,2010-11-29 14:13:00,0.026289,0
L00486999,536000,22067,2010-11-29 14:13:00,0.038855,0
L00487000,536000,22409,2010-11-29 14:13:00,0.035287,0
L00487001,536000,21703,2010-11-29 14:13:00,0.023651,0
L00487002,536000,21704,2010-11-29 14:13:00,0.021657,0
L00487003,536000,22540,2010-11-29 14:13:00,0.021092,0
L00487004,536000,37343,2010-11-29 14:13:00,0.02282,0
L00487005,536000,84884A,2010-11-29 14:13:00,0.018355,0
L00487006,536000,22202,2010-11-29 14:13:00,0.055517,0
L00487007,536000,22155,2010-11-29 14:13:00,0.020258,0
L00487008,536000,22431,2010-11-29 14:13:00,0.020055,0
L00487009,536000,20878,2010-11-29 14:13:00,0.024649,0
L00487010,536000,72807A,2010-11-29 14:13:00,0.033004,0
L00487011,536000,85215,2010-11-29 14:13:00,0.025294,0
L00487012,536000,85216,2010-11-29 14:13:00,0.027319,0
L00487013,536000,21306,2010-11-29 14:13:00,0.086671,1
L00487014,536000,20978,2010-11-29 14:13:00,0.019529,0
L00487015,536000,20979,2010-11-29 14:13:00,0.088158,1
L00487016,536000,20996,2010-11-29 14:13:00,0.033691,0
L00487017,536000,22260,2010-11-29 14:13:00,0.020641,0
L00487018,536000,84596G,2010-11-29 14:13:00,0.022244,0
L00487019,536000,22348,2010-11-29 14:13:00,0.023551,0
L00487020,536000,21246,2010-11-29 14:13:00,0.032052,0
L00487021,536000,21781,2010-11-29 14:13:00,0.054027,0
L00487022,536000,22988,2010-11-29 14:13:00,0.033106,0
L00487023,536000,21446,2010-11-29 14:13:00,0.022103,0
L00487024,536000,84558A,2010-11-29 14:13:00,0.032415,0
L00487025,536000,22572,2010-11-29 14:13:00,0.022982,0
L00487026,536000,22134,2010-11-29 14:13:00,0.0203,0
L00487027,536000,22333,2010-11-29 14:13:00,0.051399,0
L00487028,536000,22571,2010-11-29 14:13:00,0.03548,0
L00487029,536000,22200,2010-11-29 14:13:00,0.024851,0
L00487030,536000,22203,2010-11-29 14:13:00,0.141826,1
L00487031,536000,22199,2010-11-29 14:13:00,0.081178,1
L00487032,536000,37449,2010-11-29 14:13:00,0.287508,1
L00487033,536000,21845,2010-11-29 14:13:00,0.071084,0
L00487034,536000,20726,2010-11-29 14:13:00,0.033052,0
L00487035,536000,21928,2010-11-29 14:13:00,0.030267,0
L00487036,536000,22207,2010-11-29 14:13:00,0.023941,0
L00487037,536000,20972,2010-11-29 14:13:00,0.023846,0
L00487038,536000,21981,2010-11-29 14:13:00,0.019403,0
L00487039,536000,21967,2010-11-29 14:13:00,0.019093,0
L00487040,536000,20718,2010-11-29 14:13:00,0.025275,0
L00487041,536000,20757,2010-11-29 14:13:00,0.021584,0
L00487042,536000,10135,2010-11-29 14:13:00,0.020636,0
L00487043,536000,84971S,2010-11-29 14:13:00,0.019014,0
L00487044,536000,37449,2010-11-29 14:13:00,0.287508,1
L00487045,536000,82616C,2010-11-29 14:13:00,0.024788,0
L00487177,536003,22940,2010-11-29 14:36:00,0.048048,0
L00487178,536003,22965,2010-11-29 14:36:00,0.009546,0
L00487179,536003,21365,2010-11-29 14:36:00,0.008518,0
L00487180,536003,21906,2010-11-29 14:36:00,0.007197,0
L00487181,536003,47420,2010-11-29 14:36:00,0.008398,0
L00487182,536003,22951,2010-11-29 14:36:00,0.007183,0
L00487183,536003,22702,2010-11-29 14:36:00,0.16957,1
L00487184,536003,22703,2010-11-29 14:36:00,0.008465,0
L00487185,536003,22768,2010-11-29 14:36:00,0.071392,0
L00487186,536003,84991,2010-11-29 14:36:00,0.00795,0
L00487187,536003,22938,2010-11-29 14:36:00,0.007648,0
L00487188,536003,22903,2010-11-29 14:36:00,0.009695,0
L00487189,536003,21977,2010-11-29 14:36:00,0.006494,0
L00487190,536003,84992,2010-11-29 14:36:00,0.006899,0
L00487191,536003,21212,2010-11-29 14:36:00,0.010506,0
L00487192,536003,21976,2010-11-29 14:36:00,0.005786,0
L00487193,536003,21754,2010-11-29 14:36:00,0.013075,0
L00487194,536003,22839,2010-11-29 14:36:00,0.033181,0
L00487195,536003,21164,2010-11-29 14:36:00,0.005653,0
L00487196,536003,22042,2010-11-29 14:36:00,0.013073,0
L00487197,536003,22469,2010-11-29 14:36:00,0.01318,0
L00487198,536003,22109,2010-11-29 14:36:00,0.028535,0
L00487199,536003,85039C,2010-11-29 14:36:00,0.007708,0
L00487200,536003,21917,2010-11-29 14:36:00,0.009465,0
L00487201,536003,22818,2010-11-29 14:36:00,0.007239,0
L00487202,536003,21754,2010-11-29 14:36:00,0.013075,0
L00487203,536003,22118,2010-11-29 14:36:00,0.005851,0
L00487204,536003,22109,2010-11-29 14:36:00,0.028535,0
L00487205,536003,72800D,2010-11-29 14:36:00,0.007665,0
L00487206,536003,72802B,2010-11-29 14:36:00,0.026867,0
L00487207,536003,21363,2010-11-29 14:36:00,0.00936,0
L00487208,536003,22195,2010-11-29 14:36:00,0.006099,0
L00487209,536003,22666,2010-11-29 14:36:00,0.017199,0
L00487210,536003,21361,2010-11-29 14:36:00,0.01413,0
L00487211,536003,21034,2010-11-29 14:36:00,0.011935,0
L00487212,536003,72803A,2010-11-29 14:36:00,0.007262,0
L00487213,536003,22114,2010-11-29 14:36:00,0.01144,0
L00487214,536003,22630,2010-11-29 14:36:00,0.020662,0
L00487215,536003,22470,2010-11-29 14:36:00,0.014772,0
L00487216,536003,72802A,2010-11-29 14:36:00,0.014691,0
L00487217,536003,21847,2010-11-29 14:36:00,0.007579,0
L00487218,536003,21888,2010-11-29 14:36:00,0.020484,0
L00487219,536003,21349,2010-11-29 14:36:00,0.0109,0
L00487220,536004,21770,2010-11-29 14:37:00,0.019793,0
L00487221,536006,22551,2010-11-29 14:38:00,0.008918,0
L00487222,536006,22554,2010-11-29 14:38:00,0.010228,0
L00487223,536006,22327,2010-11-29 14:38:00,0.027758,0
L00487224,536006,22328,2010-11-29 14:38:00,0.008471,0
L00487225,536006,22614,2010-11-29 14:38:00,0.006758,0
L00487226,536006,21967,2010-11-29 14:38:00,0.005919,0
L00487227,536006,21981,2010-11-29 14:38:00,0.006016,0
L00487228,536006,22489,2010-11-29 14:38:00,0.011046,0
L00487229,536006,22553,2010-11-29 14:38:00,0.015823,0
L00487230,536006,22632,2010-11-29 14:38:00,0.017084,0
L00487231,536005,84803A,2010-11-29 14:38:00,0.068723,0
L00487232,536006,22633,2010-11-29 14:38:00,0.012359,0
L00487233,536006,22467,2010-11-29 14:38:00,0.100095,1
L00487234,536006,22719,2010-11-29 14:38:00,0.03118,0
L00487235,536006,22633,2010-11-29 14:38:00,0.012648,0
L00487236,536006,21098,2010-11-29 14:38:00,0.008691,0
L00487237,536006,84375,2010-11-29 14:38:00,0.012753,0
L00487238,536006,22966,2010-11-29 14:38:00,0.008711,0
L00487239,536006,22964,2010-11-29 14:38:00,0.035557,0
L00487240,536006,21900,2010-11-29 14:38:00,0.00609,0
L00487241,536006,21982,2010-11-29 14:38:00,0.005869,0
L00487242,536006,22865,2010-11-29 14:38:00,0.012722,0
L00487243,536006,22086,2010-11-29 14:38:00,0.01736,0
L00487244,536006,22326,2010-11-29 14:38:00,0.007589,0
L00487245,536006,22906,2010-11-29 14:38:00,0.007583,0
L00487246,536006,71406C,2010-11-29 14:38:00,0.009267,0
L00487247,536006,18097A,2010-11-29 14:38:00,0.010408,0
L00487248,536006,18097C,2010-11-29 14:38:00,0.006628,0
L00487249,536006,71403,2010-11-29 14:38:00,0.007977,0
L00487250,536006,84763,2010-11-29 14:38:00,0.006602,0
L00487251,536006,20973,2010-11-29 14:38:00,0.007762,0
L00487252,536006,20974,2010-11-29 14:38:00,0.007055,0
L00487253,536006,20975,2010-11-29 14:38:00,0.006513,0
L00487254,536006,22523,2010-11-29 14:38:00,0.008898,0
L00487255,536006,22522,2010-11-29 14:38:00,0.009009,0
L00487256,536006,22525,2010-11-29 14:38:00,0.38984,1
L00487257,536006,20972,2010-11-29 14:38:00,0.007556,0
L00487258,536006,22521,2010-11-29 14:38:00,0.010558,0
L00487259,536006,21581,2010-11-29 14:38:00,0.00671,0
L00487260,536006,21982,2010-11-29 14:38:00,0.005878,0
L00487261,536006,22524,2010-11-29 14:38:00,0.009362,0
L00487262,536006,21464,2010-11-29 14:38:00,0.009921,0
L00487263,536006,21915,2010-11-29 14:38:00,0.017846,0
L00487264,536006,21578,2010-11-29 14:38:00,0.012623,0
L00487265,536006,22563,2010-11-29 14:38:00,0.006422,0
L00487266,536006,20750,2010-11-29 14:38:00,0.007181,0
L00487267,536006,22520,2010-11-29 14:38:00,0.010632,0
L00487268,536006,22906,2010-11-29 14:38:00,0.007723,0
L00487403,536011,22961,2010-11-29 15:19:00,0.259677,1
L00487404,536012,21844,2010-11-29 15:23:00,0.02056,0
L00487405,536012,22441,2010-11-29 15:23:00,0.006968,0
L00487406,536012,22424,2010-11-29 15:23:00,0.008695,0
L00487407,536012,22665,2010-11-29 15:23:00,0.039857,0
L00487408,536012,79000,2010-11-29 15:23:00,0.008312,0
L00487409,536012,84050,2010-11-29 15:23:00,0.011956,0
L00487410,536012,22973,2010-11-29 15:23:00,0.012323,0
L00487411,536012,22961,2010-11-29 15:23:00,0.097721,1
L00487412,536012,21539,2010-11-29 15:23:00,0.028251,0
L00487413,536012,22473,2010-11-29 15:23:00,0.007104,0
L00487414,536012,20886,2010-11-29 15:23:00,0.006176,0
L00487415,536012,22304,2010-11-29 15:23:00,0.033746,0
L00487416,536012,22466,2010-11-29 15:23:00,0.033605,0
L00487417,536012,21833,2010-11-29 15:23:00,0.007878,0
L00487418,536012,22050,2010-11-29 15:23:00,0.007272,0
L00487419,536012,22051,2010-11-29 15:23:00,0.007445,0
L00487420,536012,22709,2010-11-29 15:23:00,0.009411,0
L00487421,536012,22045,2010-11-29 15:23:00,0.007573,0
L00487422,536012,22706,2010-11-29 15:23:00,0.018757,0
L00487423,536012,22707,2010-11-29 15:23:00,0.009413,0
L00487424,536012,22305,2010-11-29 15:23:00,0.025694,0
L00487425,536013,85231G,2010-11-29 15:26:00,0.005391,0
L00487426,536013,22149,2010-11-29 15:26:00,0.008466,0
L00487427,536013,85175,2010-11-29 15:26:00,0.011198,0
L00487428,536013,85039A,2010-11-29 15:26:00,0.355461,1
L00487429,536013,85040B,2010-11-29 15:26:00,0.013161,0
L00487430,536013,22211,2010-11-29 15:26:00,0.006137,0
L00487431,536013,16258A,2010-11-29 15:26:00,0.007013,0
L00487432,536013,22439,2010-11-29 15:26:00,0.020037,0
L00487433,536013,22440,2010-11-29 15:26:00,0.01018,0
L00487434,536013,22587,2010-11-29 15:26:00,0.00629,0
L00487435,536013,82582,2010-11-29 15:26:00,0.013827,0
L00487436,536013,21165,2010-11-29 15:26:00,0.009709,0
L00487437,536013,21917,2010-11-29 15:26:00,0.008768,0
L00487438,536013,79144B,2010-11-29 15:26:00,0.007031,0
L00487439,536013,21328,2010-11-29 15:26:00,0.005552,0
L00487440,536013,21918,2010-11-29 15:26:00,0.006608,0
L00487441,536013,22150,2010-11-29 15:26:00,0.005365,0
L00487442,536013,22149,2010-11-29 15:26:00,0.00868,0
L00487450,536013,21329,2010-11-29 15:26:00,0.007217,0
L00487451,536013,21327,2010-11-29 15:26:00,0.005521,0
L00487452,536013,21175,2010-11-29 15:26:00,0.006697,0
L00487453,536013,40003,2010-11-29 15:26:00,0.007442,0
L00487454,536013,21911,2010-11-29 15:26:00,0.00524,0
L00487455,536013,22412,2010-11-29 15:26:00,0.005556,0
L00487456,536013,21907,2010-11-29 15:26:00,0.006254,0
L00487457,536013,10123G,2010-11-29 15:26:00,0.008094,0
L00487458,536013,85152,2010-11-29 15:26:00,0.00788,0
L00487459,536013,82551,2010-11-29 15:26:00,0.005244,0
L00487460,536013,82552,2010-11-29 15:26:00,0.005422,0
L00487461,536013,21164,2010-11-29 15:26:00,0.005199,0
L00487462,536013,21162,2010-11-29 15:26:00,0.012508,0
L00487463,536013,21163,2010-11-29 15:26:00,0.0146,0
L00487464,536013,21179,2010-11-29 15:26:00,0.005457,0
L00487465,536013,21159,2010-11-29 15:26:00,0.008855,0
L00487466,536013,22115,2010-11-29 15:26:00,0.005271,0
L00487467,536013,37423,2010-11-29 15:26:00,0.005643,0
L00487468,536013,84692,2010-11-29 15:26:00,0.007368,0
L00487469,536013,22732,2010-11-29 15:26:00,0.006832,0
L00487470,536013,22737,2010-11-29 15:26:00,0.006953,0
L00487471,536013,22736,2010-11-29 15:26:00,0.00668,0
L00487472,536013,72741,2010-11-29 15:26:00,0.007722,0
L00487473,536013,22436,2010-11-29 15:26:00,0.008444,0
L00487474,536013,16008,2010-11-29 15:26:00,0.008777,0
L00487475,536013,20975,2010-11-29 15:26:00,0.005763,0
L00487476,536013,20982,2010-11-29 15:26:00,0.022704,0
L00487477,536013,20974,2010-11-29 15:26:00,0.006243,0
L00487478,536013,20979,2010-11-29 15:26:00,0.026338,0
L00487479,536013,40001,2010-11-29 15:26:00,0.007111,0
L00487480,536013,22738,2010-11-29 15:26:00,0.006664,0
L00487481,536013,22440,2010-11-29 15:26:00,0.01018,0
L00487482,536013,82580,2010-11-29 15:26:00,0.01361,0
L00487483,536013,84347,2010-11-29 15:26:00,0.02392,0
L00487484,536013,85231B,2010-11-29 15:26:00,0.005484,0
L00487485,536013,21904,2010-11-29 15:26:00,0.014533,0
L00487618,536019,C2,2010-11-29 15:49:00,0.866044,1
L00487640,536020,22502,2010-11-29 15:53:00,0.144852,1
L00487641,536020,85066,2010-11-29 15:53:00,0.075822,0
L00487642,536020,22111,2010-11-29 15:53:00,0.200972,1
L00487673,536024,22548,2010-11-29 16:13:00,0.005733,0
L00487674,536024,22550,2010-11-29 16:13:00,0.007559,0
L00487675,536024,21912,2010-11-29 16:13:00,0.007998,0
L00487676,536024,22659,2010-11-29 16:13:00,0.015827,0
L00487677,536024,20668,2010-11-29 16:13:00,0.00509,0
L00487678,536024,72799F,2010-11-29 16:13:00,0.006358,0
L00487679,536024,22637,2010-11-29 16:13:00,0.010773,0
L00487680,536024,22623,2010-11-29 16:13:00,0.008949,0
L00487681,536024,22748,2010-11-29 16:13:00,0.046135,0
L00487682,536024,22746,2010-11-29 16:13:00,0.006977,0
L00487683,536024,21706,2010-11-29 16:13:00,0.010683,0
L00487684,536024,84077,2010-11-29 16:13:00,0.010436,0
L00487685,536024,21707,2010-11-29 16:13:00,0.005652,0
L00487686,536024,22941,2010-11-29 16:13:00,0.106886,1
L00487687,536024,85123A,2010-11-29 16:13:00,0.033021,0
L00487688,536024,15056BL,2010-11-29 16:13:00,0.008293,0
L00487689,536024,20679,2010-11-29 16:13:00,0.009002,0
L00487690,536024,22633,2010-11-29 16:13:00,0.010512,0
L00487691,536024,84360,2010-11-29 16:13:00,0.007267,0
L00487692,536024,22114,2010-11-29 16:13:00,0.010281,0
L00487693,536024,22837,2010-11-29 16:13:00,0.006622,0
L00487694,536024,22745,2010-11-29 16:13:00,0.007104,0
L00487695,536024,72800D,2010-11-29 16:13:00,0.006938,0
L00487696,536024,21915,2010-11-29 16:13:00,0.014797,0
L00487697,536024,84029E,2010-11-29 16:13:00,0.006941,0
L00487698,536024,85034A,2010-11-29 16:13:00,0.025435,0
L00487699,536024,72807C,2010-11-29 16:13:00,0.010201,0
L00487700,536024,35001W,2010-11-29 16:13:00,0.00538,0
L00487701,536024,35001G,2010-11-29 16:13:00,0.005931,0
L00487702,536024,71053,2010-11-29 16:13:00,0.011894,0
L00487703,536024,72801G,2010-11-29 16:13:00,0.006279,0
L00487704,536024,22224,2010-11-29 16:13:00,0.008481,0
L00487705,536024,22150,2010-11-29 16:13:00,0.0052,0
L00487706,536024,22866,2010-11-29 16:13:00,0.010428,0
L00487707,536024,22150,2010-11-29 16:13:00,0.00516,0
L00487708,536024,22500,2010-11-29 16:13:00,0.01069,0
L00487709,536024,22086,2010-11-29 16:13:00,0.014986,0
L00487710,536024,22569,2010-11-29 16:13:00,0.006648,0
L00487711,536024,22570,2010-11-29 16:13:00,0.007662,0
L00487712,536024,22750,2010-11-29 16:13:00,0.00862,0
